45.64.22.22,443,45.64.22.22,MO,Macau,中转,35 ms
45.64.22.5,443,45.64.22.5,MO,Macau,中转,37 ms
45.64.22.53,443,45.64.22.53,MO,Macau,中转,35 ms
45.64.22.55,443,45.64.22.55,MO,Macau,中转,46 ms
45.64.22.54,443,45.64.22.54,MO,Macau,中转,37 ms
45.64.22.37,443,45.64.22.37,MO,Macau,中转,39 ms
45.64.22.6,443,45.64.22.6,MO,Macau,中转,40 ms
45.64.22.56,443,45.64.22.56,MO,Macau,中转,40 ms
45.64.22.21,443,45.64.22.21,MO,Macau,中转,40 ms
45.64.22.38,443,45.64.22.38,MO,Macau,中转,67 ms
45.64.22.23,443,45.64.22.23,MO,Macau,中转,37 ms
